 0.940000E+03     0.168278E+03     0.168040E+03     0.167266E+03     0.166974E+03     0.166291E+03     0.165953E+03     0.165399E+03     0.165036E+03     0.164208E+03     0.163369E+03     0.162917E+03     0.162237E+03     0.161840E+03     0.160814E+03     0.160297E+03     0.159318E+03     0.158232E+03     0.157759E+03     0.156958E+03     0.156419E+03     0.155319E+03     0.154790E+03     0.153256E+03     0.152771E+03     0.152237E+03     0.150676E+03     0.150116E+03     0.148856E+03     0.148279E+03     0.147339E+03     0.146023E+03     0.145407E+03     0.144082E+03     0.143401E+03     0.142367E+03     0.141745E+03     0.140235E+03     0.138801E+03     0.138010E+03     0.136367E+03     0.135690E+03     0.134495E+03     0.133667E+03     0.132036E+03     0.131238E+03     0.129492E+03     0.128192E+03     0.127357E+03     0.125543E+03     0.124701E+03     0.122301E+03     0.121484E+03     0.120697E+03     0.118245E+03     0.117383E+03     0.115552E+03     0.114665E+03     0.113320E+03     0.112503E+03     0.110669E+03     0.108978E+03     0.108091E+03     0.106285E+03     0.105606E+03     0.104403E+03     0.103589E+03     0.102087E+03     0.100559E+03     0.998990E+02     0.988560E+02     0.981966E+02     0.968750E+02     0.962849E+02     0.946719E+02     0.941740E+02     0.936763E+02     0.922675E+02     0.917920E+02     0.908137E+02     0.903750E+02     0.897160E+02     0.888685E+02     0.884910E+02     0.877501E+02     0.873830E+02     0.868690E+02     0.865873E+02     0.859170E+02     0.856065E+02     0.850580E+02     0.845048E+02     0.842820E+02     0.839220E+02     0.836922E+02     0.832550E+02     0.830591E+02     0.826490E+02     0.823680E+02     0.822004E+02     0.818430E+02     0.816908E+02     0.812785E+02     0.811420E+02     0.810219E+02     0.806541E+02     0.805310E+02     0.802854E+02     0.801680E+02     0.799980E+02     0.799012E+02     0.796820E+02     0.794939E+02     0.793960E+02     0.792092E+02     0.791380E+02     0.790180E+02     0.789404E+02     0.787980E+02     0.786613E+02     0.786020E+02     0.785130E+02     0.784589E+02     0.783500E+02     0.783035E+02     0.781817E+02     0.100000E+21
 0.960000E+03     0.168278E+03     0.168042E+03     0.167262E+03     0.166974E+03     0.166287E+03     0.165953E+03     0.165399E+03     0.165039E+03     0.164208E+03     0.163362E+03     0.162917E+03     0.162237E+03     0.161843E+03     0.160814E+03     0.160305E+03     0.159318E+03     0.158228E+03     0.157759E+03     0.156958E+03     0.156426E+03     0.155319E+03     0.154797E+03     0.153254E+03     0.152771E+03     0.152242E+03     0.150667E+03     0.150116E+03     0.148850E+03     0.148279E+03     0.147339E+03     0.146015E+03     0.145407E+03     0.144072E+03     0.143401E+03     0.142367E+03     0.141750E+03     0.140235E+03     0.138789E+03     0.138010E+03     0.136362E+03     0.135690E+03     0.134495E+03     0.133679E+03     0.132036E+03     0.131247E+03     0.129492E+03     0.128192E+03     0.127366E+03     0.125543E+03     0.124714E+03     0.122295E+03     0.121484E+03     0.120702E+03     0.118233E+03     0.117383E+03     0.115541E+03     0.114665E+03     0.113320E+03     0.112510E+03     0.110669E+03     0.108964E+03     0.108091E+03     0.106282E+03     0.105606E+03     0.104403E+03     0.103601E+03     0.102087E+03     0.100553E+03     0.998990E+02     0.988560E+02     0.982049E+02     0.968750E+02     0.962933E+02     0.946688E+02     0.941740E+02     0.936803E+02     0.922599E+02     0.917920E+02     0.908090E+02     0.903750E+02     0.897160E+02     0.888643E+02     0.884910E+02     0.877448E+02     0.873830E+02     0.868690E+02     0.865890E+02     0.859170E+02     0.856113E+02     0.850580E+02     0.845032E+02     0.842820E+02     0.839220E+02     0.836954E+02     0.832550E+02     0.830614E+02     0.826490E+02     0.823680E+02     0.822020E+02     0.818430E+02     0.816934E+02     0.812772E+02     0.811420E+02     0.810225E+02     0.806525E+02     0.805310E+02     0.802839E+02     0.801680E+02     0.799980E+02     0.799020E+02     0.796820E+02     0.794924E+02     0.793960E+02     0.792088E+02     0.791380E+02     0.790180E+02     0.789415E+02     0.787980E+02     0.786607E+02     0.786020E+02     0.785130E+02     0.784595E+02     0.783500E+02     0.783042E+02     0.781814E+02     0.100000E+21
 0.980000E+03     0.168278E+03     0.168023E+03     0.167303E+03     0.166974E+03     0.166328E+03     0.165953E+03     0.165399E+03     0.165001E+03     0.164208E+03     0.163427E+03     0.162917E+03     0.162237E+03     0.161819E+03     0.160814E+03     0.160229E+03     0.159318E+03     0.158270E+03     0.157759E+03     0.156958E+03     0.156355E+03     0.155319E+03     0.154730E+03     0.153282E+03     0.152771E+03     0.152191E+03     0.150752E+03     0.150116E+03     0.148911E+03     0.148279E+03     0.147339E+03     0.146089E+03     0.145407E+03     0.144165E+03     0.143401E+03     0.142367E+03     0.141700E+03     0.140235E+03     0.138905E+03     0.138010E+03     0.136409E+03     0.135690E+03     0.134495E+03     0.133562E+03     0.132036E+03     0.131157E+03     0.129492E+03     0.128192E+03     0.127272E+03     0.125543E+03     0.124591E+03     0.122366E+03     0.121484E+03     0.120648E+03     0.118348E+03     0.117383E+03     0.115653E+03     0.114665E+03     0.113320E+03     0.112431E+03     0.110669E+03     0.109094E+03     0.108091E+03     0.106316E+03     0.105606E+03     0.104403E+03     0.103483E+03     0.102087E+03     0.100617E+03     0.998990E+02     0.988560E+02     0.981218E+02     0.968750E+02     0.962143E+02     0.947031E+02     0.941740E+02     0.936367E+02     0.923297E+02     0.917920E+02     0.908583E+02     0.903750E+02     0.897160E+02     0.889069E+02     0.884910E+02     0.877965E+02     0.873830E+02     0.868690E+02     0.865694E+02     0.859170E+02     0.855659E+02     0.850580E+02     0.845209E+02     0.842820E+02     0.839220E+02     0.836640E+02     0.832550E+02     0.830379E+02     0.826490E+02     0.823680E+02     0.821845E+02     0.818430E+02     0.816703E+02     0.812904E+02     0.811420E+02     0.810155E+02     0.806682E+02     0.805310E+02     0.802993E+02     0.801680E+02     0.799980E+02     0.798934E+02     0.796820E+02     0.795067E+02     0.793960E+02     0.792130E+02     0.791380E+02     0.790180E+02     0.789304E+02     0.787980E+02     0.786669E+02     0.786020E+02     0.785130E+02     0.784530E+02     0.783500E+02     0.782976E+02     0.781843E+02     0.100000E+21
 0.100000E+04     0.168278E+03     0.168025E+03     0.167325E+03     0.166974E+03     0.166334E+03     0.165953E+03     0.165399E+03     0.165000E+03     0.164208E+03     0.163464E+03     0.162917E+03     0.162237E+03     0.161822E+03     0.160814E+03     0.160174E+03     0.159318E+03     0.158268E+03     0.157759E+03     0.156958E+03     0.156334E+03     0.155319E+03     0.154710E+03     0.153278E+03     0.152771E+03     0.152192E+03     0.150821E+03     0.150116E+03     0.148912E+03     0.148279E+03     0.147339E+03     0.146103E+03     0.145407E+03     0.144200E+03     0.143401E+03     0.142367E+03     0.141705E+03     0.140235E+03     0.138992E+03     0.138010E+03     0.136404E+03     0.135690E+03     0.134495E+03     0.133508E+03     0.132036E+03     0.131148E+03     0.129492E+03     0.128192E+03     0.127264E+03     0.125543E+03     0.124509E+03     0.122362E+03     0.121484E+03     0.120654E+03     0.118394E+03     0.117383E+03     0.115677E+03     0.114665E+03     0.113320E+03     0.112432E+03     0.110669E+03     0.109178E+03     0.108091E+03     0.106310E+03     0.105606E+03     0.104403E+03     0.103406E+03     0.102087E+03     0.100616E+03     0.998990E+02     0.988560E+02     0.981040E+02     0.968750E+02     0.961825E+02     0.946987E+02     0.941740E+02     0.936393E+02     0.923761E+02     0.917920E+02     0.908624E+02     0.903750E+02     0.897160E+02     0.889110E+02     0.884910E+02     0.878206E+02     0.873830E+02     0.868690E+02     0.865719E+02     0.859170E+02     0.855317E+02     0.850580E+02     0.845192E+02     0.842820E+02     0.839220E+02     0.836522E+02     0.832550E+02     0.830335E+02     0.826490E+02     0.823680E+02     0.821840E+02     0.818430E+02     0.816514E+02     0.812902E+02     0.811420E+02     0.810166E+02     0.806727E+02     0.805310E+02     0.803038E+02     0.801680E+02     0.799980E+02     0.798939E+02     0.796820E+02     0.795170E+02     0.793960E+02     0.792124E+02     0.791380E+02     0.790180E+02     0.789241E+02     0.787980E+02     0.786672E+02     0.786020E+02     0.785130E+02     0.784521E+02     0.783500E+02     0.782942E+02     0.781841E+02     0.100000E+21
 0.102000E+04     0.168278E+03     0.168022E+03     0.167321E+03     0.166974E+03     0.166336E+03     0.165953E+03     0.165399E+03     0.164995E+03     0.164208E+03     0.163458E+03     0.162917E+03     0.162237E+03     0.161817E+03     0.160814E+03     0.160186E+03     0.159318E+03     0.158275E+03     0.157759E+03     0.156958E+03     0.156333E+03     0.155319E+03     0.154710E+03     0.153284E+03     0.152771E+03     0.152184E+03     0.150803E+03     0.150116E+03     0.148920E+03     0.148279E+03     0.147339E+03     0.146106E+03     0.145407E+03     0.144198E+03     0.143401E+03     0.142367E+03     0.141696E+03     0.140235E+03     0.138973E+03     0.138010E+03     0.136413E+03     0.135690E+03     0.134495E+03     0.133515E+03     0.132036E+03     0.131140E+03     0.129492E+03     0.128192E+03     0.127255E+03     0.125543E+03     0.124528E+03     0.122374E+03     0.121484E+03     0.120644E+03     0.118389E+03     0.117383E+03     0.115681E+03     0.114665E+03     0.113320E+03     0.112421E+03     0.110669E+03     0.109161E+03     0.108091E+03     0.106317E+03     0.105606E+03     0.104403E+03     0.103421E+03     0.102087E+03     0.100625E+03     0.998990E+02     0.988560E+02     0.981007E+02     0.968750E+02     0.961864E+02     0.947056E+02     0.941740E+02     0.936321E+02     0.923655E+02     0.917920E+02     0.908672E+02     0.903750E+02     0.897160E+02     0.889148E+02     0.884910E+02     0.878176E+02     0.873830E+02     0.868690E+02     0.865680E+02     0.859170E+02     0.855393E+02     0.850580E+02     0.845225E+02     0.842820E+02     0.839220E+02     0.836529E+02     0.832550E+02     0.830325E+02     0.826490E+02     0.823680E+02     0.821818E+02     0.818430E+02     0.816563E+02     0.812921E+02     0.811420E+02     0.810151E+02     0.806727E+02     0.805310E+02     0.803040E+02     0.801680E+02     0.799980E+02     0.798925E+02     0.796820E+02     0.795148E+02     0.793960E+02     0.792133E+02     0.791380E+02     0.790180E+02     0.789251E+02     0.787980E+02     0.786679E+02     0.786020E+02     0.785130E+02     0.784517E+02     0.783500E+02     0.782948E+02     0.781846E+02     0.100000E+21
 0.104000E+04     0.168278E+03     0.168034E+03     0.167284E+03     0.166974E+03     0.166306E+03     0.165953E+03     0.165399E+03     0.165023E+03     0.164208E+03     0.163396E+03     0.162917E+03     0.162237E+03     0.161833E+03     0.160814E+03     0.160264E+03     0.159318E+03     0.158246E+03     0.157759E+03     0.156958E+03     0.156391E+03     0.155319E+03     0.154763E+03     0.153265E+03     0.152771E+03     0.152220E+03     0.150715E+03     0.150116E+03     0.148877E+03     0.148279E+03     0.147339E+03     0.146050E+03     0.145407E+03     0.144119E+03     0.143401E+03     0.142367E+03     0.141730E+03     0.140235E+03     0.138851E+03     0.138010E+03     0.136381E+03     0.135690E+03     0.134495E+03     0.133619E+03     0.132036E+03     0.131206E+03     0.129492E+03     0.128192E+03     0.127324E+03     0.125543E+03     0.124646E+03     0.122324E+03     0.121484E+03     0.120680E+03     0.118292E+03     0.117383E+03     0.115594E+03     0.114665E+03     0.113320E+03     0.112476E+03     0.110669E+03     0.109033E+03     0.108091E+03     0.106295E+03     0.105606E+03     0.104403E+03     0.103538E+03     0.102087E+03     0.100581E+03     0.998990E+02     0.988560E+02     0.981652E+02     0.968750E+02     0.962523E+02     0.946824E+02     0.941740E+02     0.936622E+02     0.922986E+02     0.917920E+02     0.908312E+02     0.903750E+02     0.897160E+02     0.888837E+02     0.884910E+02     0.877713E+02     0.873830E+02     0.868690E+02     0.865813E+02     0.859170E+02     0.855870E+02     0.850580E+02     0.845104E+02     0.842820E+02     0.839220E+02     0.836796E+02     0.832550E+02     0.830502E+02     0.826490E+02     0.823680E+02     0.821943E+02     0.818430E+02     0.816802E+02     0.812829E+02     0.811420E+02     0.810198E+02     0.806603E+02     0.805310E+02     0.802914E+02     0.801680E+02     0.799980E+02     0.798984E+02     0.796820E+02     0.795000E+02     0.793960E+02     0.792104E+02     0.791380E+02     0.790180E+02     0.789357E+02     0.787980E+02     0.786634E+02     0.786020E+02     0.785130E+02     0.784565E+02     0.783500E+02     0.783007E+02     0.781826E+02     0.100000E+21
 0.106000E+04     0.168278E+03     0.168042E+03     0.167261E+03     0.166974E+03     0.166287E+03     0.165953E+03     0.165399E+03     0.165040E+03     0.164208E+03     0.163361E+03     0.162917E+03     0.162237E+03     0.161843E+03     0.160814E+03     0.160306E+03     0.159318E+03     0.158228E+03     0.157759E+03     0.156958E+03     0.156427E+03     0.155319E+03     0.154798E+03     0.153253E+03     0.152771E+03     0.152243E+03     0.150665E+03     0.150116E+03     0.148849E+03     0.148279E+03     0.147339E+03     0.146014E+03     0.145407E+03     0.144070E+03     0.143401E+03     0.142367E+03     0.141750E+03     0.140235E+03     0.138787E+03     0.138010E+03     0.136362E+03     0.135690E+03     0.134495E+03     0.133681E+03     0.132036E+03     0.131248E+03     0.129492E+03     0.128192E+03     0.127368E+03     0.125543E+03     0.124717E+03     0.122293E+03     0.121484E+03     0.120703E+03     0.118230E+03     0.117383E+03     0.115539E+03     0.114665E+03     0.113320E+03     0.112512E+03     0.110669E+03     0.108962E+03     0.108091E+03     0.106282E+03     0.105606E+03     0.104403E+03     0.103604E+03     0.102087E+03     0.100552E+03     0.998990E+02     0.988560E+02     0.982064E+02     0.968750E+02     0.962948E+02     0.946683E+02     0.941740E+02     0.936810E+02     0.922585E+02     0.917920E+02     0.908081E+02     0.903750E+02     0.897160E+02     0.888636E+02     0.884910E+02     0.877438E+02     0.873830E+02     0.868690E+02     0.865894E+02     0.859170E+02     0.856122E+02     0.850580E+02     0.845029E+02     0.842820E+02     0.839220E+02     0.836960E+02     0.832550E+02     0.830618E+02     0.826490E+02     0.823680E+02     0.822023E+02     0.818430E+02     0.816939E+02     0.812770E+02     0.811420E+02     0.810226E+02     0.806522E+02     0.805310E+02     0.802836E+02     0.801680E+02     0.799980E+02     0.799021E+02     0.796820E+02     0.794921E+02     0.793960E+02     0.792087E+02     0.791380E+02     0.790180E+02     0.789417E+02     0.787980E+02     0.786606E+02     0.786020E+02     0.785130E+02     0.784596E+02     0.783500E+02     0.783043E+02     0.781813E+02     0.100000E+21
 0.108000E+04     0.168278E+03     0.168022E+03     0.167318E+03     0.166974E+03     0.166335E+03     0.165953E+03     0.165399E+03     0.164996E+03     0.164208E+03     0.163453E+03     0.162917E+03     0.162237E+03     0.161818E+03     0.160814E+03     0.160192E+03     0.159318E+03     0.158274E+03     0.157759E+03     0.156958E+03     0.156336E+03     0.155319E+03     0.154713E+03     0.153284E+03     0.152771E+03     0.152185E+03     0.150796E+03     0.150116E+03     0.148919E+03     0.148279E+03     0.147339E+03     0.146104E+03     0.145407E+03     0.144194E+03     0.143401E+03     0.142367E+03     0.141696E+03     0.140235E+03     0.138962E+03     0.138010E+03     0.136413E+03     0.135690E+03     0.134495E+03     0.133521E+03     0.132036E+03     0.131142E+03     0.129492E+03     0.128192E+03     0.127257E+03     0.125543E+03     0.124536E+03     0.122373E+03     0.121484E+03     0.120644E+03     0.118384E+03     0.117383E+03     0.115678E+03     0.114665E+03     0.113320E+03     0.112422E+03     0.110669E+03     0.109151E+03     0.108091E+03     0.106317E+03     0.105606E+03     0.104403E+03     0.103430E+03     0.102087E+03     0.100625E+03     0.998990E+02     0.988560E+02     0.981032E+02     0.968750E+02     0.961899E+02     0.947054E+02     0.941740E+02     0.936325E+02     0.923606E+02     0.917920E+02     0.908661E+02     0.903750E+02     0.897160E+02     0.889139E+02     0.884910E+02     0.878148E+02     0.873830E+02     0.868690E+02     0.865681E+02     0.859170E+02     0.855434E+02     0.850580E+02     0.845223E+02     0.842820E+02     0.839220E+02     0.836543E+02     0.832550E+02     0.830331E+02     0.826490E+02     0.823680E+02     0.821821E+02     0.818430E+02     0.816582E+02     0.812919E+02     0.811420E+02     0.810151E+02     0.806721E+02     0.805310E+02     0.803034E+02     0.801680E+02     0.799980E+02     0.798926E+02     0.796820E+02     0.795136E+02     0.793960E+02     0.792133E+02     0.791380E+02     0.790180E+02     0.789259E+02     0.787980E+02     0.786678E+02     0.786020E+02     0.785130E+02     0.784518E+02     0.783500E+02     0.782952E+02     0.781846E+02     0.100000E+21
 0.110000E+04     0.168278E+03     0.168032E+03     0.167293E+03     0.166974E+03     0.166313E+03     0.165953E+03     0.165399E+03     0.165017E+03     0.164208E+03     0.163410E+03     0.162917E+03     0.162237E+03     0.161830E+03     0.160814E+03     0.160247E+03     0.159318E+03     0.158252E+03     0.157759E+03     0.156958E+03     0.156378E+03     0.155319E+03     0.154750E+03     0.153269E+03     0.152771E+03     0.152213E+03     0.150736E+03     0.150116E+03     0.148886E+03     0.148279E+03     0.147339E+03     0.146064E+03     0.145407E+03     0.144138E+03     0.143401E+03     0.142367E+03     0.141723E+03     0.140235E+03     0.138878E+03     0.138010E+03     0.136387E+03     0.135690E+03     0.134495E+03     0.133595E+03     0.132036E+03     0.131191E+03     0.129492E+03     0.128192E+03     0.127308E+03     0.125543E+03     0.124617E+03     0.122334E+03     0.121484E+03     0.120673E+03     0.118316E+03     0.117383E+03     0.115614E+03     0.114665E+03     0.113320E+03     0.112465E+03     0.110669E+03     0.109062E+03     0.108091E+03     0.106299E+03     0.105606E+03     0.104403E+03     0.103512E+03     0.102087E+03     0.100590E+03     0.998990E+02     0.988560E+02     0.981502E+02     0.968750E+02     0.962361E+02     0.946869E+02     0.941740E+02     0.936560E+02     0.923150E+02     0.917920E+02     0.908393E+02     0.903750E+02     0.897160E+02     0.888907E+02     0.884910E+02     0.877821E+02     0.873830E+02     0.868690E+02     0.865787E+02     0.859170E+02     0.855766E+02     0.850580E+02     0.845128E+02     0.842820E+02     0.839220E+02     0.836733E+02     0.832550E+02     0.830460E+02     0.826490E+02     0.823680E+02     0.821916E+02     0.818430E+02     0.816745E+02     0.812848E+02     0.811420E+02     0.810189E+02     0.806633E+02     0.805310E+02     0.802944E+02     0.801680E+02     0.799980E+02     0.798972E+02     0.796820E+02     0.795033E+02     0.793960E+02     0.792110E+02     0.791380E+02     0.790180E+02     0.789333E+02     0.787980E+02     0.786644E+02     0.786020E+02     0.785130E+02     0.784554E+02     0.783500E+02     0.782992E+02     0.781830E+02     0.100000E+21
 0.112000E+04     0.168278E+03     0.168022E+03     0.167335E+03     0.166974E+03     0.166341E+03     0.165953E+03     0.165399E+03     0.164993E+03     0.164208E+03     0.163488E+03     0.162917E+03     0.162237E+03     0.161818E+03     0.160814E+03     0.160122E+03     0.159318E+03     0.158276E+03     0.157759E+03     0.156958E+03     0.156319E+03     0.155319E+03     0.154698E+03     0.153284E+03     0.152771E+03     0.152182E+03     0.150859E+03     0.150116E+03     0.148923E+03     0.148279E+03     0.147339E+03     0.146116E+03     0.145407E+03     0.144223E+03     0.143401E+03     0.142367E+03     0.141696E+03     0.140235E+03     0.139100E+03     0.138010E+03     0.136413E+03     0.135690E+03     0.134495E+03     0.133473E+03     0.132036E+03     0.131132E+03     0.129492E+03     0.128192E+03     0.127247E+03     0.125543E+03     0.124469E+03     0.122375E+03     0.121484E+03     0.120644E+03     0.118418E+03     0.117383E+03     0.115699E+03     0.114665E+03     0.113320E+03     0.112418E+03     0.110669E+03     0.109242E+03     0.108091E+03     0.106316E+03     0.105606E+03     0.104403E+03     0.103346E+03     0.102087E+03     0.100628E+03     0.998990E+02     0.988560E+02     0.980877E+02     0.968750E+02     0.961662E+02     0.947052E+02     0.941740E+02     0.936313E+02     0.923985E+02     0.917920E+02     0.908713E+02     0.903750E+02     0.897160E+02     0.889186E+02     0.884910E+02     0.878360E+02     0.873830E+02     0.868690E+02     0.865681E+02     0.859170E+02     0.854893E+02     0.850580E+02     0.845225E+02     0.842820E+02     0.839220E+02     0.836444E+02     0.832550E+02     0.830294E+02     0.826490E+02     0.823680E+02     0.821808E+02     0.818430E+02     0.816412E+02     0.812925E+02     0.811420E+02     0.810152E+02     0.806756E+02     0.805310E+02     0.803072E+02     0.801680E+02     0.799980E+02     0.798923E+02     0.796820E+02     0.795269E+02     0.793960E+02     0.792132E+02     0.791380E+02     0.790180E+02     0.789199E+02     0.787980E+02     0.786683E+02     0.786020E+02     0.785130E+02     0.784509E+02     0.783500E+02     0.782926E+02     0.781846E+02     0.100000E+21
 0.114000E+04     0.168278E+03     0.168026E+03     0.167313E+03     0.166974E+03     0.166328E+03     0.165953E+03     0.165399E+03     0.165004E+03     0.164208E+03     0.163443E+03     0.162917E+03     0.162237E+03     0.161824E+03     0.160814E+03     0.160204E+03     0.159318E+03     0.158264E+03     0.157759E+03     0.156958E+03     0.156348E+03     0.155319E+03     0.154724E+03     0.153276E+03     0.152771E+03     0.152197E+03     0.150785E+03     0.150116E+03     0.148906E+03     0.148279E+03     0.147339E+03     0.146091E+03     0.145407E+03     0.144179E+03     0.143401E+03     0.142367E+03     0.141708E+03     0.140235E+03     0.138944E+03     0.138010E+03     0.136401E+03     0.135690E+03     0.134495E+03     0.133539E+03     0.132036E+03     0.131160E+03     0.129492E+03     0.128192E+03     0.127277E+03     0.125543E+03     0.124552E+03     0.122356E+03     0.121484E+03     0.120658E+03     0.118366E+03     0.117383E+03     0.115657E+03     0.114665E+03     0.113320E+03     0.112440E+03     0.110669E+03     0.109132E+03     0.108091E+03     0.106308E+03     0.105606E+03     0.104403E+03     0.103448E+03     0.102087E+03     0.100610E+03     0.998990E+02     0.988560E+02     0.981184E+02     0.968750E+02     0.962020E+02     0.946966E+02     0.941740E+02     0.936429E+02     0.923514E+02     0.917920E+02     0.908560E+02     0.903750E+02     0.897160E+02     0.889053E+02     0.884910E+02     0.878066E+02     0.873830E+02     0.868690E+02     0.865731E+02     0.859170E+02     0.855504E+02     0.850580E+02     0.845179E+02     0.842820E+02     0.839220E+02     0.836595E+02     0.832550E+02     0.830374E+02     0.826490E+02     0.823680E+02     0.821859E+02     0.818430E+02     0.816612E+02     0.812889E+02     0.811420E+02     0.810169E+02     0.806695E+02     0.805310E+02     0.803007E+02     0.801680E+02     0.799980E+02     0.798946E+02     0.796820E+02     0.795114E+02     0.793960E+02     0.792122E+02     0.791380E+02     0.790180E+02     0.789276E+02     0.787980E+02     0.786664E+02     0.786020E+02     0.785130E+02     0.784531E+02     0.783500E+02     0.782961E+02     0.781839E+02     0.100000E+21
 0.116000E+04     0.168278E+03     0.168039E+03     0.167271E+03     0.166974E+03     0.166295E+03     0.165953E+03     0.165399E+03     0.165032E+03     0.164208E+03     0.163376E+03     0.162917E+03     0.162237E+03     0.161838E+03     0.160814E+03     0.160288E+03     0.159318E+03     0.158236E+03     0.157759E+03     0.156958E+03     0.156411E+03     0.155319E+03     0.154783E+03     0.153259E+03     0.152771E+03     0.152232E+03     0.150686E+03     0.150116E+03     0.148862E+03     0.148279E+03     0.147339E+03     0.146030E+03     0.145407E+03     0.144092E+03     0.143401E+03     0.142367E+03     0.141741E+03     0.140235E+03     0.138814E+03     0.138010E+03     0.136371E+03     0.135690E+03     0.134495E+03     0.133654E+03     0.132036E+03     0.131229E+03     0.129492E+03     0.128192E+03     0.127348E+03     0.125543E+03     0.124686E+03     0.122308E+03     0.121484E+03     0.120692E+03     0.118258E+03     0.117383E+03     0.115564E+03     0.114665E+03     0.113320E+03     0.112495E+03     0.110669E+03     0.108993E+03     0.108091E+03     0.106288E+03     0.105606E+03     0.104403E+03     0.103575E+03     0.102087E+03     0.100565E+03     0.998990E+02     0.988560E+02     0.981879E+02     0.968750E+02     0.962761E+02     0.946749E+02     0.941740E+02     0.936722E+02     0.922758E+02     0.917920E+02     0.908187E+02     0.903750E+02     0.897160E+02     0.888728E+02     0.884910E+02     0.877558E+02     0.873830E+02     0.868690E+02     0.865855E+02     0.859170E+02     0.856014E+02     0.850580E+02     0.845064E+02     0.842820E+02     0.839220E+02     0.836888E+02     0.832550E+02     0.830566E+02     0.826490E+02     0.823680E+02     0.821986E+02     0.818430E+02     0.816881E+02     0.812797E+02     0.811420E+02     0.810213E+02     0.806558E+02     0.805310E+02     0.802871E+02     0.801680E+02     0.799980E+02     0.799004E+02     0.796820E+02     0.794955E+02     0.793960E+02     0.792095E+02     0.791380E+02     0.790180E+02     0.789391E+02     0.787980E+02     0.786619E+02     0.786020E+02     0.785130E+02     0.784582E+02     0.783500E+02     0.783027E+02     0.781819E+02     0.100000E+21
 0.118000E+04     0.168278E+03     0.168021E+03     0.167335E+03     0.166974E+03     0.166341E+03     0.165953E+03     0.165399E+03     0.164993E+03     0.164208E+03     0.163489E+03     0.162917E+03     0.162237E+03     0.161818E+03     0.160814E+03     0.160120E+03     0.159318E+03     0.158276E+03     0.157759E+03     0.156958E+03     0.156318E+03     0.155319E+03     0.154697E+03     0.153284E+03     0.152771E+03     0.152182E+03     0.150860E+03     0.150116E+03     0.148924E+03     0.148279E+03     0.147339E+03     0.146116E+03     0.145407E+03     0.144224E+03     0.143401E+03     0.142367E+03     0.141695E+03     0.140235E+03     0.139109E+03     0.138010E+03     0.136413E+03     0.135690E+03     0.134495E+03     0.133472E+03     0.132036E+03     0.131131E+03     0.129492E+03     0.128192E+03     0.127247E+03     0.125543E+03     0.124468E+03     0.122376E+03     0.121484E+03     0.120644E+03     0.118419E+03     0.117383E+03     0.115699E+03     0.114665E+03     0.113320E+03     0.112417E+03     0.110669E+03     0.109244E+03     0.108091E+03     0.106317E+03     0.105606E+03     0.104403E+03     0.103345E+03     0.102087E+03     0.100628E+03     0.998990E+02     0.988560E+02     0.980871E+02     0.968750E+02     0.961657E+02     0.947056E+02     0.941740E+02     0.936309E+02     0.923990E+02     0.917920E+02     0.908717E+02     0.903750E+02     0.897160E+02     0.889189E+02     0.884910E+02     0.878364E+02     0.873830E+02     0.868690E+02     0.865679E+02     0.859170E+02     0.854858E+02     0.850580E+02     0.845227E+02     0.842820E+02     0.839220E+02     0.836442E+02     0.832550E+02     0.830292E+02     0.826490E+02     0.823680E+02     0.821807E+02     0.818430E+02     0.816409E+02     0.812926E+02     0.811420E+02     0.810151E+02     0.806757E+02     0.805310E+02     0.803073E+02     0.801680E+02     0.799980E+02     0.798922E+02     0.796820E+02     0.795272E+02     0.793960E+02     0.792133E+02     0.791380E+02     0.790180E+02     0.789198E+02     0.787980E+02     0.786683E+02     0.786020E+02     0.785130E+02     0.784509E+02     0.783500E+02     0.782925E+02     0.781846E+02     0.100000E+21
